Row ID,Order Date,Ship Date,Ship Mode,Customer Name,Segment,Country,City,State,Postal Code,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit
2669,25-08-2015,30-08-2015,Standard Class,Nancy Lomonaco,Home Office,United States,Los Angeles,California,90045,West,Furniture,Chairs,40.784,1,0.2,4.5882
2670,25-08-2015,30-08-2015,Standard Class,Nancy Lomonaco,Home Office,United States,Los Angeles,California,90045,West,Office Supplies,Appliances,105.96,4,0,29.6688
2671,09-09-2014,12-09-2014,Second Class,Rick Reed,Corporate,United States,Lowell,Massachusetts,1852,East,Office Supplies,Paper,166.44,3,0,79.8912
2672,09-09-2014,12-09-2014,Second Class,Rick Reed,Corporate,United States,Lowell,Massachusetts,1852,East,Furniture,Chairs,785.88,6,0,212.1876
2673,09-09-2014,12-09-2014,Second Class,Rick Reed,Corporate,United States,Lowell,Massachusetts,1852,East,Office Supplies,Paper,26.2,2,0,12.838
2674,09-09-2014,12-09-2014,Second Class,Rick Reed,Corporate,United States,Lowell,Massachusetts,1852,East,Office Supplies,Storage,1325.85,5,0,238.653
2675,03-12-2017,03-12-2017,Same Day,Toby Carlisle,Consumer,United States,San Diego,California,92024,West,Office Supplies,Paper,166.44,3,0,79.8912
2676,27-11-2017,02-12-2017,Standard Class,Doug Bickford,Consumer,United States,Asheville,North Carolina,28806,South,Office Supplies,Art,8.76,5,0.2,0.7665
2677,27-11-2017,02-12-2017,Standard Class,Doug Bickford,Consumer,United States,Asheville,North Carolina,28806,South,Office Supplies,Appliances,43.584,1,0.2,4.3584
2678,21-06-2014,21-06-2014,Same Day,Stewart Visinsky,Consumer,United States,Pueblo,Colorado,81001,West,Office Supplies,Binders,11.088,7,0.7,-8.1312
2679,21-06-2014,21-06-2014,Same Day,Stewart Visinsky,Consumer,United States,Pueblo,Colorado,81001,West,Office Supplies,Binders,25.164,2,0.7,-16.776
2680,21-01-2017,27-01-2017,Standard Class,Mick Hernandez,Home Office,United States,Jackson,Michigan,49201,Central,Office Supplies,Binders,14.4,5,0,7.056
2681,21-01-2017,27-01-2017,Standard Class,Mick Hernandez,Home Office,United States,Jackson,Michigan,49201,Central,Technology,Accessories,619.95,5,0,111.591
2682,21-01-2017,27-01-2017,Standard Class,Mick Hernandez,Home Office,United States,Jackson,Michigan,49201,Central,Office Supplies,Binders,89.52,4,0,42.0744
2683,21-01-2017,27-01-2017,Standard Class,Mick Hernandez,Home Office,United States,Jackson,Michigan,49201,Central,Technology,Machines,350.973,3,0.1,152.0883
2684,21-01-2017,27-01-2017,Standard Class,Mick Hernandez,Home Office,United States,Jackson,Michigan,49201,Central,Technology,Phones,164.99,1,0,49.497
2685,29-06-2017,06-07-2017,Standard Class,Carol Triggs,Consumer,United States,Los Angeles,California,90004,West,Office Supplies,Binders,312.552,9,0.2,101.5794
2686,06-09-2016,11-09-2016,Standard Class,Karl Braun,Consumer,United States,Thomasville,North Carolina,27360,South,Office Supplies,Envelopes,95.952,3,0.2,29.985
2687,06-09-2016,11-09-2016,Standard Class,Karl Braun,Consumer,United States,Thomasville,North Carolina,27360,South,Office Supplies,Binders,3.204,2,0.7,-2.4564
2688,04-08-2016,05-08-2016,First Class,Ralph Arnett,Consumer,United States,Peoria,Illinois,61604,Central,Office Supplies,Binders,3.98,5,0.8,-6.567
2689,12-11-2015,14-11-2015,First Class,Yoseph Carroll,Corporate,United States,Los Angeles,California,90032,West,Office Supplies,Paper,15.7,5,0,7.065
2690,30-06-2014,02-07-2014,First Class,Russell Applegate,Consumer,United States,Chicago,Illinois,60653,Central,Office Supplies,Art,5.248,4,0.2,1.64
2691,04-12-2017,08-12-2017,Standard Class,Charles McCrossin,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Binders,5.346,3,0.7,-4.455
2692,28-08-2016,02-09-2016,Standard Class,Chad Sievert,Consumer,United States,Englewood,Colorado,80112,West,Office Supplies,Paper,15.48,3,0.2,5.6115
2693,28-08-2016,02-09-2016,Standard Class,Chad Sievert,Consumer,United States,Englewood,Colorado,80112,West,Technology,Phones,108.576,3,0.2,8.1432
2694,22-01-2016,28-01-2016,Standard Class,Anthony Johnson,Corporate,United States,Seattle,Washington,98115,West,Furniture,Furnishings,109.9,5,0,37.366
2695,15-10-2014,20-10-2014,Standard Class,Dan Lawera,Consumer,United States,Hialeah,Florida,33012,South,Furniture,Furnishings,15.384,1,0.2,4.0383
2696,07-02-2016,09-02-2016,First Class,Bobby Elias,Consumer,United States,Lancaster,Ohio,43130,East,Office Supplies,Paper,30.352,2,0.2,10.6232
2697,18-03-2014,23-03-2014,Standard Class,Sean Miller,Home Office,United States,Jacksonville,Florida,32216,South,Technology,Machines,821.3,4,0.5,-16.426
2698,18-03-2014,23-03-2014,Standard Class,Sean Miller,Home Office,United States,Jacksonville,Florida,32216,South,Technology,Machines,22638.48,6,0.5,-1811.0784
2699,18-03-2014,23-03-2014,Standard Class,Sean Miller,Home Office,United States,Jacksonville,Florida,32216,South,Office Supplies,Paper,21.376,4,0.2,7.4816
2700,18-03-2014,23-03-2014,Standard Class,Sean Miller,Home Office,United States,Jacksonville,Florida,32216,South,Office Supplies,Art,8.016,3,0.2,1.002
2701,18-03-2014,23-03-2014,Standard Class,Sean Miller,Home Office,United States,Jacksonville,Florida,32216,South,Furniture,Furnishings,30.768,2,0.2,8.0766
2702,18-03-2014,23-03-2014,Standard Class,Sean Miller,Home Office,United States,Jacksonville,Florida,32216,South,Office Supplies,Fasteners,18.936,3,0.2,5.9175
2703,18-03-2014,23-03-2014,Standard Class,Sean Miller,Home Office,United States,Jacksonville,Florida,32216,South,Furniture,Furnishings,122.352,3,0.2,15.294
2704,24-05-2014,30-05-2014,Standard Class,Resi Pölking,Consumer,United States,Baltimore,Maryland,21215,East,Office Supplies,Paper,116.28,3,0,56.9772
2705,11-07-2017,13-07-2017,Second Class,Joy Daniels,Consumer,United States,New York City,New York,10009,East,Technology,Accessories,132.6,6,0,17.238
2706,16-06-2017,21-06-2017,Standard Class,Alejandro Ballentine,Home Office,United States,Carlsbad,New Mexico,88220,West,Office Supplies,Supplies,16.68,2,0,4.3368
2707,16-06-2017,21-06-2017,Standard Class,Alejandro Ballentine,Home Office,United States,Carlsbad,New Mexico,88220,West,Office Supplies,Paper,19.44,3,0,9.3312
2708,16-06-2017,21-06-2017,Standard Class,Alejandro Ballentine,Home Office,United States,Carlsbad,New Mexico,88220,West,Office Supplies,Paper,192.16,4,0,92.2368
2709,30-01-2015,06-02-2015,Standard Class,Charles Crestani,Consumer,United States,Los Angeles,California,90049,West,Furniture,Furnishings,227.36,7,0,81.8496
2710,30-01-2015,06-02-2015,Standard Class,Charles Crestani,Consumer,United States,Los Angeles,California,90049,West,Technology,Machines,1919.976,3,0.2,215.9973
2711,11-12-2015,15-12-2015,Standard Class,Gary Hwang,Consumer,United States,Jacksonville,Florida,32216,South,Office Supplies,Binders,12.828,2,0.7,-8.9796
2712,09-10-2017,11-10-2017,First Class,Cathy Prescott,Corporate,United States,Lakewood,Ohio,44107,East,Furniture,Furnishings,45.888,4,0.2,9.1776
2713,29-07-2017,01-08-2017,Second Class,Gary McGarr,Consumer,United States,Troy,New York,12180,East,Office Supplies,Art,60.12,9,0,22.2444
2714,25-04-2014,29-04-2014,Standard Class,Lena Creighton,Consumer,United States,Wilmington,North Carolina,28403,South,Technology,Phones,302.376,3,0.2,37.797
2715,01-12-2015,06-12-2015,Standard Class,Beth Thompson,Home Office,United States,Seattle,Washington,98105,West,Office Supplies,Art,13.9,5,0,5.56
2716,04-12-2014,08-12-2014,Standard Class,Cathy Prescott,Corporate,United States,New York City,New York,10024,East,Technology,Phones,129.98,2,0,62.3904
2717,26-08-2017,01-09-2017,Standard Class,Steve Carroll,Home Office,United States,Columbus,Georgia,31907,South,Technology,Accessories,71.98,2,0,15.1158
2718,07-09-2014,13-09-2014,Standard Class,Dennis Kane,Consumer,United States,New York City,New York,10024,East,Technology,Phones,377.97,3,0,109.6113
2719,21-12-2017,27-12-2017,Standard Class,Sanjit Engle,Consumer,United States,Costa Mesa,California,92627,West,Office Supplies,Storage,124.36,2,0,33.5772
2720,06-12-2014,08-12-2014,Second Class,Luke Foster,Consumer,United States,Houston,Texas,77095,Central,Furniture,Furnishings,23.976,3,0.6,-14.3856
2721,04-11-2014,08-11-2014,Second Class,Odella Nelson,Corporate,United States,Cary,North Carolina,27511,South,Office Supplies,Fasteners,8.376,3,0.2,2.7222
2722,04-11-2014,08-11-2014,Second Class,Odella Nelson,Corporate,United States,Cary,North Carolina,27511,South,Office Supplies,Appliances,58.24,5,0.2,5.096
2723,14-04-2016,19-04-2016,Second Class,Tom Boeckenhauer,Consumer,United States,Alexandria,Virginia,22304,South,Office Supplies,Storage,81.2,5,0,12.18
2724,04-10-2014,08-10-2014,Standard Class,David Flashing,Consumer,United States,Vallejo,California,94591,West,Office Supplies,Labels,14.45,5,0,6.7915
2725,04-10-2014,08-10-2014,Standard Class,David Flashing,Consumer,United States,Vallejo,California,94591,West,Office Supplies,Binders,95.648,2,0.2,31.0856
2726,07-11-2017,13-11-2017,Standard Class,Emily Phan,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Technology,Phones,359.97,5,0.4,-71.994
2727,07-11-2017,13-11-2017,Standard Class,Emily Phan,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Furniture,Tables,350.352,4,0.4,-140.1408
2728,22-12-2017,24-12-2017,First Class,Sally Knutson,Consumer,United States,Toledo,Ohio,43615,East,Office Supplies,Binders,1.641,1,0.7,-1.3128
2729,22-12-2017,24-12-2017,First Class,Sally Knutson,Consumer,United States,Toledo,Ohio,43615,East,Technology,Phones,629.958,7,0.4,94.4937
2730,13-02-2017,19-02-2017,Standard Class,Fred Harton,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Art,6.63,3,0,1.7901
2731,13-02-2017,19-02-2017,Standard Class,Fred Harton,Consumer,United States,Seattle,Washington,98105,West,Technology,Accessories,799.96,4,0,343.9828
2732,13-02-2017,19-02-2017,Standard Class,Fred Harton,Consumer,United States,Seattle,Washington,98105,West,Furniture,Furnishings,107.53,1,0,21.506
2733,02-07-2014,06-07-2014,Standard Class,Eric Hoffmann,Consumer,United States,Plainfield,New Jersey,7060,East,Technology,Phones,73.98,2,0,19.9746
2734,02-07-2014,06-07-2014,Standard Class,Eric Hoffmann,Consumer,United States,Plainfield,New Jersey,7060,East,Office Supplies,Art,5.58,1,0,2.1762
2735,21-02-2015,23-02-2015,Second Class,Joe Elijah,Consumer,United States,Las Cruces,New Mexico,88001,West,Office Supplies,Paper,49.12,4,0,23.0864
2736,13-11-2015,19-11-2015,Standard Class,Ken Lonsdale,Consumer,United States,Newark,Delaware,19711,East,Technology,Phones,377.97,3,0,94.4925
2737,13-11-2015,19-11-2015,Standard Class,Ken Lonsdale,Consumer,United States,Newark,Delaware,19711,East,Office Supplies,Paper,42.28,7,0,19.8716
2738,13-11-2015,19-11-2015,Standard Class,Ken Lonsdale,Consumer,United States,Newark,Delaware,19711,East,Furniture,Bookcases,299.97,3,0,56.9943
2739,13-11-2015,19-11-2015,Standard Class,Ken Lonsdale,Consumer,United States,Newark,Delaware,19711,East,Technology,Phones,89.98,2,0,43.1904
2740,16-04-2017,18-04-2017,First Class,Edward Becker,Corporate,United States,Hoover,Alabama,35244,South,Office Supplies,Supplies,477.24,4,0,9.5448
2741,16-04-2017,18-04-2017,First Class,Edward Becker,Corporate,United States,Hoover,Alabama,35244,South,Technology,Accessories,25.98,2,0,1.5588
2742,25-02-2016,27-02-2016,Second Class,Bruce Degenhardt,Consumer,United States,Newark,Ohio,43055,East,Office Supplies,Envelopes,46.72,5,0.2,17.52
2743,04-11-2014,08-11-2014,Standard Class,MaryBeth Skach,Consumer,United States,San Diego,California,92037,West,Furniture,Furnishings,35.34,2,0,13.4292
2744,20-06-2015,25-06-2015,Second Class,Stewart Carmichael,Corporate,United States,San Francisco,California,94122,West,Furniture,Furnishings,257.64,6,0,100.4796
2745,20-06-2015,25-06-2015,Second Class,Stewart Carmichael,Corporate,United States,San Francisco,California,94122,West,Technology,Phones,125.976,3,0.2,47.241
2746,07-08-2017,11-08-2017,Second Class,Fred McMath,Consumer,United States,Jacksonville,North Carolina,28540,South,Technology,Accessories,79.992,1,0.2,21.9978
2747,12-05-2014,17-05-2014,Standard Class,Kean Thornton,Consumer,United States,Franklin,Massachusetts,2038,East,Furniture,Tables,700.056,3,0.3,-130.0104
2748,22-11-2015,26-11-2015,Standard Class,Anne Pryor,Home Office,United States,Frisco,Texas,75034,Central,Technology,Accessories,27.168,4,0.2,-1.3584
2749,04-12-2015,08-12-2015,Standard Class,Ritsa Hightower,Consumer,United States,Tallahassee,Florida,32303,South,Office Supplies,Binders,8.226,3,0.7,-6.0324
2750,08-06-2014,14-06-2014,Standard Class,Carlos Soltero,Consumer,United States,Seattle,Washington,98115,West,Furniture,Chairs,585.552,3,0.2,73.194
2751,08-08-2014,11-08-2014,Second Class,Tamara Manning,Consumer,United States,Vacaville,California,95687,West,Office Supplies,Storage,423.28,11,0,110.0528
2752,26-05-2014,30-05-2014,Standard Class,Herbert Flentye,Consumer,United States,Los Angeles,California,90008,West,Furniture,Chairs,225.296,2,0.2,22.5296
2753,17-04-2015,21-04-2015,Standard Class,George Ashbrook,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Art,5.56,2,0,2.224
2754,17-04-2015,21-04-2015,Standard Class,George Ashbrook,Consumer,United States,San Francisco,California,94122,West,Technology,Accessories,323.37,3,0,129.348
2755,17-04-2015,21-04-2015,Standard Class,George Ashbrook,Consumer,United States,San Francisco,California,94122,West,Technology,Phones,783.96,5,0.2,68.5965
2756,17-04-2015,21-04-2015,Standard Class,George Ashbrook,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Appliances,1447.65,5,0,419.8185
2757,17-04-2015,21-04-2015,Standard Class,George Ashbrook,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Paper,11.96,2,0,5.8604
2758,11-06-2016,13-06-2016,Second Class,Erica Smith,Consumer,United States,New York City,New York,10035,East,Technology,Accessories,239.97,3,0,71.991
2759,11-03-2016,15-03-2016,Standard Class,Julie Prescott,Home Office,United States,Columbus,Georgia,31907,South,Furniture,Furnishings,76.92,4,0,31.5372
2760,11-03-2016,15-03-2016,Standard Class,Julie Prescott,Home Office,United States,Columbus,Georgia,31907,South,Office Supplies,Storage,481.32,4,0,125.1432
2761,26-05-2014,29-05-2014,First Class,Dean percer,Home Office,United States,Murray,Utah,84107,West,Office Supplies,Paper,48.4,5,0,23.232
2762,12-10-2017,14-10-2017,First Class,Neil Knudson,Home Office,United States,San Francisco,California,94110,West,Technology,Accessories,0.99,1,0,0.4356
2763,12-10-2017,14-10-2017,First Class,Neil Knudson,Home Office,United States,San Francisco,California,94110,West,Office Supplies,Binders,101.84,5,0.2,36.917
2764,22-06-2017,28-06-2017,Standard Class,Paul Lucas,Home Office,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Binders,10.332,3,0.7,-7.5768
2765,22-06-2017,28-06-2017,Standard Class,Paul Lucas,Home Office,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Binders,31.155,5,0.7,-23.8855
2766,22-06-2017,28-06-2017,Standard Class,Paul Lucas,Home Office,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Storage,8.928,2,0.2,0.6696
2767,15-01-2017,18-01-2017,First Class,Robert Waldorf,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Appliances,34.384,1,0.2,3.8682
2768,15-01-2017,18-01-2017,First Class,Robert Waldorf,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Appliances,1924.16,8,0.2,312.676
2769,02-04-2015,07-04-2015,Standard Class,Michael Oakman,Consumer,United States,Dallas,Texas,75220,Central,Office Supplies,Appliances,32.192,2,0.8,-80.48
2770,02-04-2015,07-04-2015,Standard Class,Michael Oakman,Consumer,United States,Dallas,Texas,75220,Central,Technology,Accessories,50.12,7,0.2,-0.6265
2771,02-04-2015,07-04-2015,Standard Class,Michael Oakman,Consumer,United States,Dallas,Texas,75220,Central,Technology,Accessories,47.976,3,0.2,1.7991
2772,03-09-2016,10-09-2016,Standard Class,Jennifer Jackson,Consumer,United States,Waukesha,Wisconsin,53186,Central,Office Supplies,Storage,54.5,5,0,14.17
2773,10-12-2017,12-12-2017,First Class,Brian Thompson,Consumer,United States,Fort Lauderdale,Florida,33311,South,Furniture,Furnishings,19.104,3,0.2,5.7312
2774,22-11-2016,26-11-2016,Standard Class,Rob Dowd,Consumer,United States,Detroit,Michigan,48205,Central,Office Supplies,Binders,49.44,3,0,24.2256
2775,11-11-2017,18-11-2017,Standard Class,Max Ludwig,Home Office,United States,Springfield,Ohio,45503,East,Office Supplies,Paper,10.368,2,0.2,3.6288
2776,21-10-2016,25-10-2016,Standard Class,Joel Eaton,Consumer,United States,San Diego,California,92037,West,Office Supplies,Storage,154.44,3,0,1.5444
2777,21-12-2015,25-12-2015,Standard Class,Elpida Rittenbach,Corporate,United States,Colorado Springs,Colorado,80906,West,Office Supplies,Appliances,60.984,7,0.2,4.5738
2778,17-07-2015,19-07-2015,Second Class,Jessica Myrick,Consumer,United States,Bakersfield,California,93309,West,Furniture,Bookcases,195.466,2,0.15,-13.7976
2779,30-04-2017,05-05-2017,Standard Class,Saphhira Shifley,Corporate,United States,Pompano Beach,Florida,33068,South,Furniture,Furnishings,23.68,8,0.2,6.216
2780,30-04-2017,05-05-2017,Standard Class,Saphhira Shifley,Corporate,United States,Pompano Beach,Florida,33068,South,Technology,Accessories,2.376,3,0.2,0.7425
2781,06-05-2017,08-05-2017,First Class,Toby Carlisle,Consumer,United States,New York City,New York,10035,East,Office Supplies,Labels,59.2,4,0,29.6
2782,20-11-2017,27-11-2017,Standard Class,Hunter Glantz,Consumer,United States,Lakeville,Minnesota,55044,Central,Office Supplies,Art,22,10,0,9.68
2783,11-11-2016,16-11-2016,Standard Class,Lisa DeCherney,Consumer,United States,Detroit,Michigan,48234,Central,Technology,Phones,257.98,2,0,74.8142
2784,05-11-2016,10-11-2016,Standard Class,Alejandro Savely,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Technology,Phones,23.988,2,0.4,-15.992
2785,09-10-2016,15-10-2016,Standard Class,Michael Paige,Corporate,United States,Troy,Ohio,45373,East,Technology,Phones,23.976,4,0.4,-15.5844
2786,21-09-2015,23-09-2015,First Class,Cynthia Delaney,Home Office,United States,Los Angeles,California,90036,West,Furniture,Chairs,601.536,4,0.2,0
2787,21-09-2015,23-09-2015,First Class,Cynthia Delaney,Home Office,United States,Los Angeles,California,90036,West,Office Supplies,Fasteners,7.9,2,0,2.528
2788,02-12-2014,06-12-2014,Standard Class,Michael Dominguez,Corporate,United States,Corpus Christi,Texas,78415,Central,Furniture,Furnishings,58.36,5,0.6,-24.803
